date,location,race_num,is_obstacle,age_condition,race_name,class,track_detail,surface,distance,gender,weight_type
2026-07-12,福島,11,平地,3歳以上,サマー2000シリーズ 第62回 七夕賞（GⅢ）,G3,,芝,2000,,ハンデ
2026-07-12,福島,12,平地,3歳以上,彦星賞,2勝,,ダート,1150,,定量
2026-07-12,小倉,1,平地,3歳,3歳未勝利,未勝利,,芝,1200,牝馬限定,
2026-07-12,小倉,2,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-07-12,小倉,3,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-12,小倉,4,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-07-12,小倉,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-07-12,小倉,6,平地,2歳,2歳新馬,新馬,,芝,1200,,
2026-07-12,小倉,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-07-12,小倉,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1800,牝馬限定,定量
2026-07-12,小倉,9,平地,3歳以上,八女特別,2勝,,ダート,1700,,定量
2026-07-12,小倉,10,平地,3歳以上,西部スポニチ賞,2勝,,芝,2000,,ハンデ
2026-07-12,小倉,11,平地,3歳以上,阿蘇ステークス,OP,,ダート,1700,,別定
2026-07-12,小倉,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-12,函館,1,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-07-12,函館,2,平地,3歳,3歳未勝利,未勝利,,芝,2000,牝馬限定,
2026-07-12,函館,3,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-12,函館,4,平地,3歳,3歳未勝利,未勝利,,芝,2600,,
2026-07-12,函館,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-07-12,函館,6,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-12,函館,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,牝馬限定,定量
2026-07-12,函館,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,2400,,定量
2026-07-12,函館,9,平地,3歳以上,北海ハンデキャップ,2勝,,芝,1800,,ハンデ
2026-07-12,函館,10,平地,3歳以上,噴火湾特別,2勝,,ダート,1000,,定量
2026-07-12,函館,11,平地,3歳以上,巴賞,OP,,芝,1800,,別定
2026-07-12,函館,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-18,福島,1,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-07-18,福島,2,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-07-18,福島,3,平地,3歳,3歳未勝利,未勝利,,ダート,1150,,
2026-07-18,福島,4,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-18,福島,5,平地,2歳,2歳新馬,新馬,,芝,1800,牝馬限定,
2026-07-18,福島,6,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-18,福島,7,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-18,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-18,福島,9,平地,3歳以上,開成山特別,1勝,,芝,2600,,定量
2026-07-18,福島,10,平地,3歳以上,米沢特別,2勝,,ダート,1700,,定量
2026-07-18,福島,11,平地,3歳以上,阿武隈ステークス,3勝,,芝,1800,,ハンデ
2026-07-18,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1150,,定量
2026-07-18,小倉,1,障害,3歳以上,障害3歳以上未勝利,未勝利,,芝,2860,,定量
2026-07-18,小倉,2,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-07-18,小倉,3,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-07-18,小倉,4,障害,3歳以上,ソレイユジャンプステークス,OP,,芝,3390,,別定
2026-07-18,小倉,5,平地,2歳,2歳新馬,新馬,,芝,1200,,
2026-07-18,小倉,6,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-18,小倉,7,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-07-18,小倉,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-07-18,小倉,9,平地,2歳,ひまわり賞,OP,,芝,1200,,別定
2026-07-18,小倉,10,平地,3歳以上,熊本城特別,2勝,,ダート,1700,,定量
2026-07-18,小倉,11,平地,3歳以上,テレQ杯,3勝,,芝,1200,,定量
2026-07-18,小倉,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-07-18,函館,1,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-07-18,函館,2,平地,3歳,3歳未勝利,未勝利,,ダート,1000,牝馬限定,
2026-07-18,函館,3,平地,3歳,3歳未勝利,未勝利,,ダート,2400,,
2026-07-18,函館,4,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-18,函館,5,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-18,函館,6,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-07-18,函館,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-07-18,函館,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2600,,定量
2026-07-18,函館,9,平地,3歳以上,湯浜特別,1勝,,芝,1800,,定量
2026-07-18,函館,10,平地,3歳以上,潮騒特別,2勝,,芝,1200,,定量
2026-07-18,函館,11,平地,3歳以上,デルマーサラブレッドクラブ賞 マリーンステークス,OP,,ダート,1700,,ハンデ
2026-07-18,函館,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,牝馬限定,定量
2026-07-19,福島,1,平地,2歳,2歳未勝利,未勝利,,ダート,1150,,
2026-07-19,福島,2,平地,3歳,3歳未勝利,未勝利,,芝,2000,牝馬限定,
2026-07-19,福島,3,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-07-19,福島,4,平地,3歳,3歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-07-19,福島,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-07-19,福島,6,平地,2歳,2歳新馬,新馬,,芝,1200,,
2026-07-19,福島,7,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-19,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1800,,定量
2026-07-19,福島,9,平地,3歳以上,南相馬市市制施行20周年記念 南相馬特別,2勝,,芝,1200,,定量
2026-07-19,福島,10,平地,3歳以上,猪苗代特別,2勝,,芝,2000,,定量
2026-07-19,福島,11,平地,3歳以上,福島テレビ賞,OP,,ダート,1150,,別定
2026-07-19,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-07-19,小倉,1,障害,3歳以上,障害3歳以上未勝利,未勝利,,芝,2860,,定量
2026-07-19,小倉,2,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-19,小倉,3,平地,3歳,3歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-07-19,小倉,4,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-19,小倉,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-07-19,小倉,6,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-19,小倉,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-19,小倉,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1000,,定量
2026-07-19,小倉,9,平地,3歳以上,不知火特別,2勝,,芝,1800,,定量
2026-07-19,小倉,10,平地,3歳以上,宮崎ステークス,3勝,,ダート,1700,,ハンデ
2026-07-19,小倉,11,平地,3歳以上,サマー2000シリーズ 第62回 農林水産省賞典 小倉記念（GⅢ）,G3,,芝,2000,,ハンデ
2026-07-19,小倉,12,平地,3歳以上,筑紫特別,1勝,,芝,1800,,定量
2026-07-19,函館,1,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-07-19,函館,2,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-07-19,函館,3,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-19,函館,4,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-19,函館,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-07-19,函館,6,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-19,函館,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,牝馬限定,定量
2026-07-19,函館,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1000,,定量
2026-07-19,函館,9,平地,3歳以上,かもめ島特別,2勝,,芝,1800,牝馬限定,定量
2026-07-19,函館,10,平地,3歳以上,駒場特別,2勝,,ダート,1700,,定量
2026-07-19,函館,11,平地,2歳,第58回 函館2歳ステークス（GⅢ）,G3,,芝,1200,,
2026-07-19,函館,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-25,新潟,1,平地,2歳,2歳未勝利,未勝利,外,芝,1800,,
2026-07-25,新潟,2,平地,2歳,2歳新馬,新馬,,ダート,1200,,
2026-07-25,新潟,3,平地,2歳,2歳新馬,新馬,外,芝,1600,牝馬限定,
2026-07-25,新潟,4,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-07-25,新潟,5,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1800,,定量
2026-07-25,新潟,6,平地,3歳以上,豊栄特別,2勝,外,芝,1600,,定量
2026-07-25,新潟,7,平地,3歳以上,新潟日報賞,3勝,,芝,1400,,定量
2026-07-25,新潟,8,平地,3歳以上,清津峡特別,1勝,,ダート,1800,,定量
2026-07-25,新潟,9,障害,3歳以上,障害3歳以上オープン,OP,外,芝,2850,,別定
2026-07-25,新潟,10,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-07-25,新潟,11,平地,3歳,3歳未勝利,未勝利,直,芝,1000,,
2026-07-25,新潟,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1400,牝馬限定,定量
2026-07-25,中京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-07-25,中京,2,平地,2歳,2歳新馬,新馬,,芝,1400,,
2026-07-25,中京,3,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-25,中京,4,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-07-25,中京,5,平地,3歳,3歳未勝利,未勝利,,芝,1600,牝馬限定,
2026-07-25,中京,6,平地,3歳以上,四日市特別,2勝,,ダート,1400,,定量
2026-07-25,中京,7,平地,3歳以上,関ケ原ステークス,3勝,,芝,2200,,定量
2026-07-25,中京,8,平地,3歳以上,香嵐渓特別,1勝,,芝,2000,,定量
2026-07-25,中京,9,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,牝馬限定,定量
2026-07-25,中京,10,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-07-25,中京,11,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-25,中京,12,平地,3歳,3歳未勝利,未勝利,,芝,1600,,
2026-07-25,札幌,1,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-07-25,札幌,2,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-07-25,札幌,3,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-25,札幌,4,平地,3歳,3歳未勝利,未勝利,,芝,1500,牝馬限定,
2026-07-25,札幌,5,平地,2歳,2歳新馬,新馬,,ダート,1700,,
2026-07-25,札幌,6,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-07-25,札幌,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-07-25,札幌,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-07-25,札幌,9,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1800,牝馬限定,定量
2026-07-25,札幌,10,平地,3歳以上,ライラック賞,2勝,,芝,2600,,定量
2026-07-25,札幌,11,平地,3歳以上,TVh賞,3勝,,芝,1200,,定量
2026-07-25,札幌,12,平地,3歳以上,桑園特別,2勝,,ダート,1700,,定量
2026-07-26,新潟,1,平地,2歳,2歳未勝利,未勝利,,芝,1400,牝馬限定,
2026-07-26,新潟,2,平地,2歳,2歳新馬,新馬,外,芝,1600,,
2026-07-26,新潟,3,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-07-26,新潟,4,平地,3歳,3歳未勝利,未勝利,外,芝,1600,,
2026-07-26,新潟,5,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-07-26,新潟,6,平地,3歳以上,出雲崎特別,2勝,,ダート,1200,,定量
2026-07-26,新潟,7,平地,3歳以上,サマーマイルシリーズ 第61回 関屋記念（GⅢ）,G3,外,芝,1600,,ハンデ
2026-07-26,新潟,8,平地,3歳以上,麒麟山特別,2勝,,ダート,1800,牝馬限定,定量
2026-07-26,新潟,9,障害,3歳以上,障害3歳以上未勝利,未勝利,外,芝,2850,,定量
2026-07-26,新潟,10,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-07-26,新潟,11,平地,3歳以上,3歳以上1勝クラス,1勝,直,芝,1000,,定量
2026-07-26,新潟,12,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-26,中京,1,平地,2歳,2歳未勝利,未勝利,,芝,1400,,
2026-07-26,中京,2,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-07-26,中京,3,平地,3歳,3歳未勝利,未勝利,,芝,2200,,
2026-07-26,中京,4,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-07-26,中京,5,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-07-26,中京,6,平地,3歳以上,木曽川特別,2勝,,芝,2000,,ハンデ
2026-07-26,中京,7,平地,3歳以上,第43回 東海ステークス（GⅢ）,G3,,ダート,1400,,別定
2026-07-26,中京,8,平地,3歳以上,遠州灘特別,2勝,,ダート,1800,,定量
2026-07-26,中京,9,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1400,,定量
2026-07-26,中京,10,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-07-26,中京,11,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1600,牝馬限定,定量
2026-07-26,中京,12,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-26,札幌,1,平地,2歳,2歳未勝利,未勝利,,ダート,1000,,
2026-07-26,札幌,2,平地,3歳,3歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-07-26,札幌,3,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-07-26,札幌,4,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-07-26,札幌,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-07-26,札幌,6,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-07-26,札幌,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1000,,定量
2026-07-26,札幌,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1500,,定量
2026-07-26,札幌,9,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,牝馬限定,定量
2026-07-26,札幌,10,平地,3歳以上,羊ヶ丘特別,2勝,,芝,1500,,ハンデ
2026-07-26,札幌,11,平地,3歳以上,札幌日経賞,L,,芝,2600,,別定
2026-07-26,札幌,12,平地,3歳以上,厚岸特別,1勝,,芝,2000,,定量
