date,location,race_num,is_obstacle,age_condition,race_name,class,track_detail,surface,distance,gender,weight_type
2026-11-08,福島,11,平地,3歳以上,みちのくステークス,OP,,芝,1200,,別定
2026-11-08,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-11-14,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-11-14,東京,2,平地,2歳,2歳未勝利,未勝利,,芝,1600,,
2026-11-14,東京,3,平地,2歳,2歳未勝利,未勝利,,ダート,1600,,
2026-11-14,東京,4,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-14,東京,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-11-14,東京,6,平地,2歳,2歳新馬,新馬,,芝,1600,牝馬限定,
2026-11-14,東京,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-11-14,東京,8,障害,3歳以上,秋陽ジャンプステークス,OP,,芝,3110,,別定
2026-11-14,東京,9,平地,3歳以上,三浦特別,2勝,,ダート,1600,,定量
2026-11-14,東京,10,平地,3歳以上,奥多摩ステークス,3勝,,芝,1400,,定量
2026-11-14,東京,11,平地,3歳以上,第31回 武蔵野ステークス（GⅢ）,G3,,ダート,1600,,別定
2026-11-14,東京,12,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,1600,,定量
2026-11-14,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-11-14,京都,2,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-11-14,京都,3,平地,2歳,2歳未勝利,未勝利,,ダート,1400,,
2026-11-14,京都,4,平地,2歳,2歳未勝利,未勝利,外,芝,1800,,
2026-11-14,京都,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-11-14,京都,6,平地,2歳,2歳新馬,新馬,,ダート,1800,牝馬限定,
2026-11-14,京都,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-11-14,京都,8,平地,3歳以上,3歳以上2勝クラス,2勝,外,芝,1800,牝馬限定,定量
2026-11-14,京都,9,平地,3歳以上,天橋立ステークス,3勝,,ダート,1800,,ハンデ
2026-11-14,京都,10,平地,3歳以上,アンドロメダステークス,L,,芝,2000,,別定
2026-11-14,京都,11,平地,2歳,第61回 デイリー杯2歳ステークス（GⅡ）,G2,外,芝,1600,,
2026-11-14,京都,12,平地,3歳以上,3歳以上2勝クラス,2勝,外,芝,1400,,定量
2026-11-14,福島,1,平地,2歳,2歳未勝利,未勝利,,ダート,1700,,
2026-11-14,福島,2,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-14,福島,3,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-11-14,福島,4,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1150,,定量
2026-11-14,福島,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-11-14,福島,6,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-11-14,福島,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-11-14,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2600,,定量
2026-11-14,福島,9,平地,3歳以上,土湯温泉特別,1勝,,芝,1800,,定量
2026-11-14,福島,10,平地,3歳以上,西郷特別,2勝,,ダート,1700,,定量
2026-11-14,福島,11,平地,3歳以上,フルーツラインカップ,3勝,,ダート,1150,,定量
2026-11-14,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,牝馬限定,定量
2026-11-15,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,,
2026-11-15,東京,2,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-11-15,東京,3,平地,2歳,2歳未勝利,未勝利,,芝,1400,,
2026-11-15,東京,4,平地,2歳,2歳新馬,新馬,,ダート,1600,,
2026-11-15,東京,5,平地,2歳,2歳新馬,新馬,,芝,1600,,
2026-11-15,東京,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1600,,定量
2026-11-15,東京,7,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1400,,定量
2026-11-15,東京,8,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,1800,,定量
2026-11-15,東京,9,平地,3歳以上,銀嶺ステークス,3勝,,ダート,1400,,ハンデ
2026-11-15,東京,10,平地,3歳以上,ユートピアステークス,3勝,,芝,1800,牝馬限定,定量
2026-11-15,東京,11,平地,3歳以上,盛岡競馬場姉妹提携30周年記念 オーロカップ,L,,芝,1400,,ハンデ
2026-11-15,東京,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-11-15,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-11-15,京都,2,平地,2歳,2歳未勝利,未勝利,,芝,1600,牝馬限定,
2026-11-15,京都,3,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-15,京都,4,平地,2歳,2歳新馬,新馬,,ダート,1400,,
2026-11-15,京都,5,平地,2歳,2歳新馬,新馬,,芝,1600,,
2026-11-15,京都,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-11-15,京都,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-11-15,京都,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-11-15,京都,9,平地,2歳,黄菊賞,1勝,,芝,2000,,
2026-11-15,京都,10,平地,3歳以上,花背特別,2勝,,ダート,1800,,定量
2026-11-15,京都,11,平地,3歳以上,第51回 エリザベス女王杯（GⅠ）,G1,外,芝,2200,牝馬限定,定量
2026-11-15,京都,12,平地,3歳以上,ドンカスターカップ,3勝,外,芝,1800,,ハンデ
2026-11-15,福島,1,平地,2歳,2歳未勝利,未勝利,,ダート,1150,,
2026-11-15,福島,2,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-11-15,福島,3,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-11-15,福島,4,障害,3歳以上,障害3歳以上未勝利,未勝利,,芝,2750,,定量
2026-11-15,福島,5,障害,3歳以上,障害3歳以上未勝利,未勝利,,芝,2750,,定量
2026-11-15,福島,6,平地,2歳,2歳新馬,新馬,,ダート,1700,,
2026-11-15,福島,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-11-15,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1150,牝馬限定,定量
2026-11-15,福島,9,平地,2歳,福島2歳ステークス,OP,,芝,1200,,別定
2026-11-15,福島,10,平地,3歳以上,三陸特別,2勝,,芝,2600,,ハンデ
2026-11-15,福島,11,平地,3歳以上,福島民友カップ,L,,ダート,1700,,別定
2026-11-15,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-11-21,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-11-21,京都,2,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-11-21,京都,3,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-11-21,京都,4,平地,2歳,2歳未勝利,未勝利,外,芝,1800,,
2026-11-21,京都,5,平地,2歳,2歳新馬,新馬,,芝,1600,牝馬限定,
2026-11-21,京都,6,平地,2歳,2歳新馬,新馬,,ダート,1200,,
2026-11-21,京都,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-11-21,京都,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1400,,定量
2026-11-21,京都,9,平地,2歳,秋明菊賞,1勝,外,芝,1400,,
2026-11-21,京都,10,平地,3歳以上,比叡ステークス,3勝,外,芝,2400,,定量
2026-11-21,京都,11,平地,3歳以上,シトリンステークス,OP,,ダート,1900,,別定
2026-11-21,京都,12,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,2000,,定量
2026-11-21,福島,1,平地,2歳,2歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-11-21,福島,2,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1150,,定量
2026-11-21,福島,3,平地,2歳,2歳未勝利,未勝利,,ダート,1700,,
2026-11-21,福島,4,障害,3歳以上,障害3歳以上未勝利,未勝利,,芝,2770,,定量
2026-11-21,福島,5,障害,3歳以上,障害3歳以上オープン,OP,,芝,3380,,別定
2026-11-21,福島,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-11-21,福島,7,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-11-21,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,牝馬限定,定量
2026-11-21,福島,9,平地,3歳以上,高湯温泉特別,1勝,,芝,1800,,定量
2026-11-21,福島,10,平地,3歳以上,福島放送賞,2勝,,ダート,1150,,定量
2026-11-21,福島,11,平地,3歳以上,第62回 農林水産省賞典 福島記念（GⅢ）,G3,,芝,2000,,ハンデ
2026-11-21,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-11-22,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1300,,
2026-11-22,東京,2,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-11-22,東京,3,平地,2歳,2歳未勝利,未勝利,,芝,1400,牝馬限定,
2026-11-22,東京,4,平地,2歳,2歳新馬,新馬,,ダート,1600,,
2026-11-22,東京,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-11-22,東京,6,平地,2歳,2歳新馬,新馬,,ダート,1400,,
2026-11-22,東京,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,2100,,定量
2026-11-22,東京,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1600,,定量
2026-11-22,東京,9,平地,2歳,赤松賞,1勝,,芝,1600,牝馬限定,
2026-11-22,東京,10,平地,3歳以上,秋色ステークス,3勝,,芝,1600,,ハンデ
2026-11-22,東京,11,平地,3歳以上,霜月ステークス,OP,,ダート,1400,,別定
2026-11-22,東京,12,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,1400,,定量
2026-11-22,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-11-22,京都,2,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-11-22,京都,3,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-22,京都,4,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-11-22,京都,5,平地,2歳,2歳新馬,新馬,外,芝,1800,,
2026-11-22,京都,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-11-22,京都,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,2400,,定量
2026-11-22,京都,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1800,,定量
2026-11-22,京都,9,平地,3歳以上,花見小路特別,2勝,外,芝,1600,,ハンデ
2026-11-22,京都,10,平地,3歳以上,西陣ステークス,3勝,,ダート,1400,,定量
2026-11-22,京都,11,平地,3歳以上,第43回 マイルチャンピオンシップ（GⅠ）,G1,外,芝,1600,,定量
2026-11-22,京都,12,平地,3歳以上,醍醐ステークス,3勝,,芝,1200,,定量
2026-11-23,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1600,,
2026-11-23,東京,2,平地,2歳,2歳未勝利,未勝利,,芝,1600,,
2026-11-23,東京,3,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-23,東京,4,平地,2歳,2歳未勝利,未勝利,,ダート,1600,,
2026-11-23,東京,5,平地,2歳,2歳新馬,新馬,,芝,1600,牝馬限定,
2026-11-23,東京,6,平地,2歳,2歳新馬,新馬,,芝,1400,,
2026-11-23,東京,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-11-23,東京,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1400,牝馬限定,定量
2026-11-23,東京,9,平地,3歳以上,顕彰者選定記念 レジェンドジョッキーカップ （蛯名正義元騎手）,2勝,,芝,2400,,定量
2026-11-23,東京,10,平地,3歳以上,顕彰者選定記念 レジェンドトレーナーカップ （国枝栄元調教師）,3勝,,ダート,2100,,ハンデ
2026-11-23,東京,11,平地,2歳,第31回 東京スポーツ杯2歳ステークス（GⅡ）,G2,,芝,1800,,
2026-11-23,東京,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1600,,定量
2026-11-23,福島,1,平地,2歳,2歳未勝利,未勝利,,ダート,1150,,
2026-11-23,福島,2,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,牝馬限定,定量
2026-11-23,福島,3,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-11-23,福島,4,障害,3歳以上,障害3歳以上未勝利,未勝利,,芝,2770,,定量
2026-11-23,福島,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-11-23,福島,6,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-11-23,福島,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1150,,定量
2026-11-23,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-11-23,福島,9,平地,3歳以上,磐梯山特別,1勝,,芝,2600,,定量
2026-11-23,福島,10,平地,3歳以上,五色沼特別,2勝,,芝,2000,牝馬限定,定量
2026-11-23,福島,11,平地,3歳以上,奥羽ステークス,3勝,,ダート,1700,,定量
2026-11-23,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-11-28,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1600,,
2026-11-28,東京,2,平地,2歳,2歳未勝利,未勝利,,ダート,1400,,
2026-11-28,東京,3,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-28,東京,4,平地,2歳,2歳新馬,新馬,,ダート,1600,,
2026-11-28,東京,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-11-28,東京,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-11-28,東京,7,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,1600,,定量
2026-11-28,東京,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,2100,,定量
2026-11-28,東京,9,平地,2歳,ベゴニア賞,1勝,,芝,1600,,
2026-11-28,東京,10,平地,3歳以上,シャングリラステークス,3勝,,ダート,1400,,定量
2026-11-28,東京,11,平地,3歳以上,フランスギャロ賞 キャピタルステークス（L),OP,,芝,1600,,別定
2026-11-28,東京,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2400,,定量
2026-11-28,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,,
2026-11-28,京都,2,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-11-28,京都,3,平地,2歳,2歳未勝利,未勝利,,芝,1600,,
2026-11-28,京都,4,障害,3歳以上,障害3歳以上未勝利,未勝利,,ダート,2910,,定量
2026-11-28,京都,5,平地,2歳,2歳新馬,新馬,,芝,1600,,
2026-11-28,京都,6,平地,2歳,2歳新馬,新馬,,ダート,1400,,
2026-11-28,京都,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1800,,定量
2026-11-28,京都,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-11-28,京都,9,平地,3歳以上,栂尾特別,2勝,,ダート,1800,,ハンデ
2026-11-28,京都,10,平地,3歳以上,東山ステークス,3勝,外,芝,1400,,ハンデ
2026-11-28,京都,11,平地,2歳,第13回 ラジオNIKKEI杯 京都2歳ステークス（GⅢ）,G3,,芝,2000,,
2026-11-28,京都,12,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,1200,,定量
2026-11-29,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1600,,
2026-11-29,東京,2,平地,2歳,2歳未勝利,未勝利,,芝,1600,,
2026-11-29,東京,3,平地,2歳,2歳未勝利,未勝利,,芝,1400,,
2026-11-29,東京,4,平地,2歳,2歳未勝利,未勝利,,芝,1800,牝馬限定,
2026-11-29,東京,5,平地,2歳,2歳新馬,新馬,,ダート,1400,,
2026-11-29,東京,6,平地,2歳,2歳新馬,新馬,,芝,1600,,
2026-11-29,東京,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1600,,定量
2026-11-29,東京,8,平地,3歳以上,オリエンタル賞,2勝,,芝,2000,,ハンデ
2026-11-29,東京,9,平地,2歳,カトレアステークス,OP,,ダート,1600,,別定
2026-11-29,東京,10,平地,3歳以上,アプローズ賞,2勝,,ダート,1400,,定量
2026-11-29,東京,11,平地,3歳以上,ウェルカムステークス,3勝,,芝,2000,,定量
2026-11-29,東京,12,平地,3歳以上,ロンジン賞 第46回 ジャパンカップ（GⅠ） （国際招待）,G1,,芝,2400,,定量
2026-11-29,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-11-29,京都,2,平地,2歳,2歳未勝利,未勝利,外,芝,1800,,
2026-11-29,京都,3,平地,2歳,2歳新馬,新馬,,芝,1200,,
2026-11-29,京都,4,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-11-29,京都,5,障害,3歳以上,障害3歳以上未勝利,未勝利,,ダート,2910,,定量
2026-11-29,京都,6,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-11-29,京都,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-11-29,京都,8,平地,3歳以上,3歳以上2勝クラス,2勝,外,芝,2200,,定量
2026-11-29,京都,9,平地,2歳,白菊賞,1勝,,芝,1600,牝馬限定,
2026-11-29,京都,10,平地,3歳以上,花園ステークス,3勝,,ダート,1800,,定量
2026-11-29,京都,11,平地,3歳以上,オータムリーフステークス,OP,,ダート,1400,,別定
2026-11-29,京都,12,平地,3歳以上,第71回 京阪杯（GⅢ）,G3,,芝,1200,,別定
2026-11-07,東京,1,平地,2歳,2歳未勝利,未勝利,,ダート,1600,牝馬限定,
2026-11-07,東京,2,平地,2歳,2歳未勝利,未勝利,,ダート,1300,,
2026-11-07,東京,3,平地,2歳,2歳未勝利,未勝利,,芝,1400,,
2026-11-07,東京,4,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-11-07,東京,5,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1600,牝馬限定,定量
2026-11-07,東京,6,平地,2歳,2歳新馬,新馬,,ダート,1300,,
2026-11-07,東京,7,平地,2歳,2歳新馬,新馬,,芝,1400,,
2026-11-07,東京,8,平地,3歳以上,3歳以上2勝クラス,2勝,,芝,2000,,定量
2026-11-07,東京,9,平地,3歳以上,神奈川新聞杯,2勝,,ダート,2100,,定量
2026-11-07,東京,10,平地,3歳以上,ノベンバーステークス,3勝,,芝,2000,,定量
2026-11-07,東京,11,平地,2歳,第62回 京王杯2歳ステークス（GⅡ）,G2,,芝,1400,,
2026-11-07,東京,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1600,,定量
2026-11-07,京都,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-11-07,京都,2,平地,2歳,2歳未勝利,未勝利,,芝,1400,,
2026-11-07,京都,3,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-11-07,京都,4,平地,2歳,2歳未勝利,未勝利,,芝,1600,,
2026-11-07,京都,5,平地,2歳,2歳新馬,新馬,外,芝,1800,,
2026-11-07,京都,6,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-11-07,京都,7,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1400,,定量
2026-11-07,京都,8,障害,3歳以上,第28回 京都ジャンプステークス（J・GⅢ）,G3,外,芝,3170,,別定
2026-11-07,京都,9,平地,3歳以上,木津川特別,2勝,外,芝,1600,,定量
2026-11-07,京都,10,平地,3歳以上,貴船ステークス,3勝,,ダート,1200,,定量
2026-11-07,京都,11,平地,3歳以上,室町ステークス,OP,,ダート,1200,,ハンデ
2026-11-07,京都,12,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-11-07,福島,1,平地,2歳,2歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-11-07,福島,2,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-11-07,福島,3,平地,2歳,2歳未勝利,未勝利,,ダート,1700,,
2026-11-07,福島,4,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,2400,,定量
2026-11-07,福島,5,平地,2歳,2歳新馬,新馬,,芝,1200,,
2026-11-07,福島,6,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2600,,定量
2026-11-07,福島,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,牝馬限定,定量
2026-11-07,福島,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1150,,定量
2026-11-07,福島,9,平地,3歳以上,三春駒特別,1勝,,芝,2000,,定量
2026-11-07,福島,10,平地,3歳以上,飯坂温泉特別,2勝,,芝,1200,,定量
2026-11-07,福島,11,平地,3歳以上,キビタキステークス,3勝,,芝,1200,,ハンデ
2026-11-07,福島,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
