date,location,race_num,is_obstacle,age_condition,race_name,class,track_detail,surface,distance,gender,weight_type
2026-09-12,阪神,4,平地,3歳,3歳未勝利,未勝利,外,芝,1800,,
2026-09-12,阪神,5,平地,2歳,2歳新馬,新馬,外,芝,1600,,
2026-09-12,阪神,6,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-09-12,阪神,7,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-09-12,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1800,,定量
2026-09-12,阪神,9,平地,3歳以上,瀬戸内海特別,2勝,,芝,1400,,定量
2026-09-12,阪神,10,平地,3歳以上,竹田城ステークス,3勝,,ダート,1800,,定量
2026-09-12,阪神,11,平地,3歳以上,第77回 チャレンジカップ（GⅢ）,G3,,芝,2000,,ハンデ
2026-09-12,阪神,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-09-13,中山,1,障害,3歳以上,障害3歳以上未勝利,未勝利,,ダート,2880,,定量
2026-09-13,中山,2,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-09-13,中山,3,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-09-13,中山,4,平地,3歳,3歳未勝利,未勝利,外,芝,1600,,
2026-09-13,中山,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-09-13,中山,6,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-09-13,中山,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-09-13,中山,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-09-13,中山,9,平地,3歳以上,習志野特別,2勝,,芝,1800,,定量
2026-09-13,中山,10,平地,3歳以上,初風ステークス,3勝,,ダート,1200,,定量
2026-09-13,中山,11,平地,3歳,第80回 朝日杯セントライト記念（GⅡ） （菊花賞トライアル）,G2,外,芝,2200,,
2026-09-13,中山,12,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1800,,定量
2026-09-13,阪神,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,,
2026-09-13,阪神,2,平地,2歳,2歳未勝利,未勝利,外,芝,1600,,
2026-09-13,阪神,3,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-09-13,阪神,4,平地,3歳,3歳未勝利,未勝利,,芝,2200,,
2026-09-13,阪神,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-09-13,阪神,6,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-09-13,阪神,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-09-13,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-13,阪神,9,平地,3歳以上,能勢特別,2勝,,芝,2000,,定量
2026-09-13,阪神,10,平地,3歳以上,仲秋ステークス,3勝,外,芝,1600,,定量
2026-09-13,阪神,11,平地,3歳,第44回 関西テレビ放送賞 ローズステークス（GⅡ） （秋華賞トライアル）,G2,外,芝,1800,牝馬限定,
2026-09-13,阪神,12,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-09-20,中山,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-09-20,中山,2,平地,2歳,2歳未勝利,未勝利,外,芝,1600,牝馬限定,
2026-09-20,中山,3,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-09-20,中山,4,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-09-20,中山,5,平地,2歳,2歳新馬,新馬,外,芝,1600,,
2026-09-20,中山,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-20,中山,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-09-20,中山,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,牝馬限定,定量
2026-09-20,中山,9,平地,3歳以上,松戸特別,2勝,,ダート,2400,,ハンデ
2026-09-20,中山,10,平地,3歳以上,汐留特別,2勝,,ダート,1200,,定量
2026-09-20,中山,11,平地,3歳以上,第72回 産経賞オールカマー（GⅡ）,G2,外,芝,2200,,別定
2026-09-20,中山,12,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1200,,定量
2026-09-20,阪神,1,障害,3歳以上,障害3歳以上未勝利,未勝利,,ダート,2970,,定量
2026-09-20,阪神,2,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-09-20,阪神,3,平地,2歳,2歳未勝利,未勝利,外,芝,1800,,
2026-09-20,阪神,4,平地,2歳,2歳新馬,新馬,,ダート,1200,,
2026-09-20,阪神,5,平地,2歳,2歳新馬,新馬,外,芝,1600,牝馬限定,
2026-09-20,阪神,6,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-09-20,阪神,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-20,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-09-20,阪神,9,平地,3歳以上,夕月特別,2勝,,芝,2000,牝馬限定,定量
2026-09-20,阪神,10,平地,3歳以上,鳥取特別,2勝,,ダート,1800,,定量
2026-09-20,阪神,11,平地,3歳以上,道頓堀ステークス,3勝,,芝,1200,,定量
2026-09-20,阪神,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,牝馬限定,定量
2026-09-19,中山,1,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-09-19,中山,2,平地,2歳,2歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-09-19,中山,3,平地,2歳,2歳未勝利,未勝利,外,芝,1600,,
2026-09-19,中山,4,平地,2歳,2歳新馬,新馬,外,芝,1200,,
2026-09-19,中山,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-09-19,中山,6,平地,2歳,2歳新馬,新馬,,ダート,1200,,
2026-09-19,中山,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,2400,,定量
2026-09-19,中山,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-09-19,中山,9,平地,2歳,カンナステークス,OP,外,芝,1200,,別定
2026-09-19,中山,10,平地,3歳以上,九十九里特別,2勝,,芝,2500,,定量
2026-09-19,中山,11,平地,3歳以上,ながつきステークス,OP,,ダート,1800,,別定
2026-09-19,中山,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-09-19,阪神,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-09-19,阪神,2,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-09-19,阪神,3,平地,2歳,2歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-09-19,阪神,4,障害,3歳以上,第28回 阪神ジャンプステークス（J・GⅢ）,G3,,芝,3140,,別定
2026-09-19,阪神,5,平地,2歳,2歳新馬,新馬,,芝,1200,,
2026-09-19,阪神,6,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-09-19,阪神,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,2400,,定量
2026-09-19,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-09-19,阪神,9,平地,2歳,野路菊ステークス,OP,外,芝,1600,,別定
2026-09-19,阪神,10,平地,3歳以上,北摂特別,2勝,,芝,1200,,定量
2026-09-19,阪神,11,平地,3歳以上,大阪スポーツ杯,3勝,,ダート,1400,,定量
2026-09-19,阪神,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-09-21,中山,1,障害,3歳以上,障害3歳以上未勝利,未勝利,,ダート,2880,,定量
2026-09-21,中山,2,平地,2歳,2歳未勝利,未勝利,外,芝,1200,,
2026-09-21,中山,3,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-09-21,中山,4,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-09-21,中山,5,平地,2歳,2歳新馬,新馬,外,芝,1600,牝馬限定,
2026-09-21,中山,6,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-09-21,中山,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-21,中山,8,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,2200,,定量
2026-09-21,中山,9,平地,3歳以上,鋸山特別,2勝,,ダート,1800,牝馬限定,定量
2026-09-21,中山,10,平地,3歳以上,2006メモリアル ディープインパクトカップ,2勝,外,芝,1600,,定量
2026-09-21,中山,11,平地,3歳以上,JRAアニバーサリーステークス,3勝,,ダート,1800,,ハンデ
2026-09-21,中山,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-09-21,阪神,1,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-09-21,阪神,2,平地,2歳,2歳未勝利,未勝利,外,芝,1600,牝馬限定,
2026-09-21,阪神,3,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-09-21,阪神,4,平地,2歳,2歳新馬,新馬,,ダート,1400,牝馬限定,
2026-09-21,阪神,5,平地,2歳,2歳新馬,新馬,外,芝,1800,,
2026-09-21,阪神,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,2000,,定量
2026-09-21,阪神,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1400,,定量
2026-09-21,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-21,阪神,9,平地,3歳以上,新涼特別,2勝,,ダート,1400,,定量
2026-09-21,阪神,10,平地,3歳以上,2016メモリアル キタサンブラックカップ,3勝,,芝,2200,,ハンデ
2026-09-21,阪神,11,平地,3歳,第74回 神戸新聞杯（GⅡ） （菊花賞トライアル）,G2,外,芝,2400,,
2026-09-21,阪神,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-09-26,中山,1,平地,2歳,2歳未勝利,未勝利,,ダート,1200,,
2026-09-26,中山,2,平地,2歳,2歳未勝利,未勝利,外,芝,1600,,
2026-09-26,中山,3,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-09-26,中山,4,障害,3歳以上,清秋ジャンプステークス,OP,,芝,3210,,別定
2026-09-26,中山,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-09-26,中山,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-09-26,中山,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-09-26,中山,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-09-26,中山,9,平地,2歳,芙蓉ステークス,OP,,芝,2000,,別定
2026-09-26,中山,10,平地,3歳以上,勝浦特別,2勝,外,芝,1200,,定量
2026-09-26,中山,11,平地,3歳以上,秋風ステークス,3勝,外,芝,1600,,定量
2026-09-26,中山,12,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-09-26,阪神,1,平地,2歳,2歳未勝利,未勝利,,ダート,1400,,
2026-09-26,阪神,2,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-09-26,阪神,3,平地,2歳,2歳未勝利,未勝利,,芝,1400,牝馬限定,
2026-09-26,阪神,4,平地,2歳,2歳新馬,新馬,外,芝,1600,,
2026-09-26,阪神,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-09-26,阪神,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-26,阪神,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-09-26,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2200,,定量
2026-09-26,阪神,9,平地,2歳,ヤマボウシ賞,1勝,,ダート,1400,,
2026-09-26,阪神,10,平地,3歳以上,野分特別,2勝,外,芝,1600,,定量
2026-09-26,阪神,11,平地,3歳以上,第30回 シリウスステークス（GⅢ）,G3,,ダート,2000,,ハンデ
2026-09-26,阪神,12,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-09-27,中山,1,平地,2歳,2歳未勝利,未勝利,,ダート,1200,牝馬限定,
2026-09-27,中山,2,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-09-27,中山,3,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-09-27,中山,4,平地,2歳,2歳新馬,新馬,外,芝,1200,,
2026-09-27,中山,5,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-09-27,中山,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-09-27,中山,7,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-09-27,中山,8,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,1800,,定量
2026-09-27,中山,9,平地,2歳,サフラン賞,1勝,外,芝,1600,牝馬限定,
2026-09-27,中山,10,平地,3歳以上,茨城新聞杯,2勝,,芝,2000,,定量
2026-09-27,中山,11,平地,3歳以上,第60回 スプリンターズステークス（GⅠ）,G1,外,芝,1200,,定量
2026-09-27,中山,12,平地,3歳以上,外房ステークス,3勝,,ダート,1200,,ハンデ
2026-09-27,阪神,1,障害,3歳以上,障害3歳以上未勝利,未勝利,,ダート,2970,,定量
2026-09-27,阪神,2,平地,2歳,2歳未勝利,未勝利,外,芝,1600,,
2026-09-27,阪神,3,平地,2歳,2歳未勝利,未勝利,,ダート,1800,,
2026-09-27,阪神,4,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-09-27,阪神,5,平地,2歳,2歳新馬,新馬,,芝,1400,,
2026-09-27,阪神,6,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-09-27,阪神,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-09-27,阪神,8,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1800,牝馬限定,定量
2026-09-27,阪神,9,平地,3歳以上,兵庫特別,2勝,外,芝,2400,,ハンデ
2026-09-27,阪神,10,平地,3歳以上,堺ステークス,3勝,,ダート,1800,,定量
2026-09-27,阪神,11,平地,3歳以上,ポートアイランドステークス,L,外,芝,1600,,別定
2026-09-27,阪神,12,平地,3歳以上,3歳以上2勝クラス,2勝,,ダート,2000,,定量
