date,location,race_num,is_obstacle,age_condition,race_name,class,track_detail,surface,distance,gender,weight_type
2026-01-10,京都,11,平地,4歳以上,すばるステークス,L,,ダート,1400,,別定
2026-01-10,京都,12,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,1400,,定量
2026-01-11,中山,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-11,中山,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-01-11,中山,3,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-11,中山,4,平地,3歳,3歳1勝クラス,1勝,,ダート,1200,,
2026-01-11,中山,5,平地,3歳,3歳新馬,新馬,,ダート,1800,,
2026-01-11,中山,6,平地,3歳,3歳未勝利,未勝利,外,芝,2200,,
2026-01-11,中山,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-01-11,中山,8,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-01-11,中山,9,平地,4歳以上,初咲賞,2勝,,芝,1800,牝馬限定,定量
2026-01-11,中山,10,平地,4歳以上,ポルックスステークス,OP,,ダート,1800,,別定
2026-01-11,中山,11,平地,3歳,第42回 フェアリーステークス（GⅢ）,G3,外,芝,1600,牝馬限定,
2026-01-11,中山,12,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-01-11,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-11,京都,2,平地,3歳,3歳新馬,新馬,,ダート,1800,牝馬限定,
2026-01-11,京都,3,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-01-11,京都,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,ダート,2910,,定量
2026-01-11,京都,5,平地,3歳,3歳1勝クラス,1勝,,ダート,1400,,
2026-01-11,京都,6,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-01-11,京都,7,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,2000,,定量
2026-01-11,京都,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1400,,定量
2026-01-11,京都,9,平地,4歳以上,五条坂特別,2勝,,ダート,1900,,定量
2026-01-11,京都,10,平地,4歳以上,新春ステークス,3勝,外,芝,1600,,定量
2026-01-11,京都,11,平地,4歳以上,淀短距離ステークス,L,,芝,1200,,別定
2026-01-11,京都,12,平地,3歳,3歳未勝利,未勝利,外,芝,1800,,
2026-01-12,中山,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-12,中山,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-01-12,中山,3,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-12,中山,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,ダート,2880,,定量
2026-01-12,中山,5,平地,3歳,3歳新馬,新馬,,ダート,1200,,
2026-01-12,中山,6,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-01-12,中山,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-01-12,中山,8,平地,3歳,3歳1勝クラス,1勝,外,芝,1200,,
2026-01-12,中山,9,平地,4歳以上,成田特別,2勝,,ダート,2400,,定量
2026-01-12,中山,10,平地,4歳以上,初春ステークス,3勝,,ダート,1200,,ハンデ
2026-01-12,中山,11,平地,4歳以上,ニューイヤーステークス,L,外,芝,1600,,別定
2026-01-12,中山,12,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,2000,,定量
2026-01-12,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-12,京都,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-12,京都,3,平地,3歳,3歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-01-12,京都,4,平地,3歳,3歳新馬,新馬,,ダート,1800,,
2026-01-12,京都,5,平地,3歳,3歳新馬,新馬,,芝,1600,,
2026-01-12,京都,6,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-01-12,京都,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-01-12,京都,8,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1900,,定量
2026-01-12,京都,9,平地,4歳以上,琵琶湖特別,2勝,外,芝,2400,,定量
2026-01-12,京都,10,平地,4歳以上,雅ステークス,3勝,,ダート,1800,,ハンデ
2026-01-12,京都,11,平地,3歳,第60回 日刊スポーツ賞 シンザン記念（GⅢ）,G3,外,芝,1600,,
2026-01-12,京都,12,平地,3歳,3歳未勝利,未勝利,,芝,1400,,
2026-01-17,中山,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-17,中山,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-17,中山,3,平地,3歳,3歳新馬,新馬,,ダート,1800,,
2026-01-17,中山,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,ダート,2880,,定量
2026-01-17,中山,5,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-01-17,中山,6,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-01-17,中山,7,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,2200,,定量
2026-01-17,中山,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-01-17,中山,9,平地,3歳,菜の花賞,1勝,外,芝,1600,牝馬限定,
2026-01-17,中山,10,平地,4歳以上,アレキサンドライトステークス,3勝,,ダート,1800,,ハンデ
2026-01-17,中山,11,平地,4歳以上,カーバンクルステークス,OP,外,芝,1200,,ハンデ
2026-01-17,中山,12,平地,4歳以上,4歳以上2勝クラス,2勝,外,芝,1200,,定量
2026-01-17,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-17,京都,2,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-17,京都,3,平地,3歳,3歳未勝利,未勝利,,ダート,1900,,
2026-01-17,京都,4,平地,3歳,3歳新馬,新馬,,ダート,1400,牝馬限定,
2026-01-17,京都,5,平地,3歳,3歳未勝利,未勝利,,芝,2000,牝馬限定,
2026-01-17,京都,6,平地,3歳,3歳1勝クラス,1勝,,ダート,1800,,
2026-01-17,京都,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-01-17,京都,8,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-01-17,京都,9,平地,4歳以上,稲荷特別,2勝,,芝,2000,,定量
2026-01-17,京都,10,平地,3歳,紅梅ステークス,L,外,芝,1400,牝馬限定,別定
2026-01-17,京都,11,平地,4歳以上,羅生門ステークス,3勝,,ダート,1400,,定量
2026-01-17,京都,12,平地,4歳以上,4歳以上2勝クラス,2勝,外,芝,1600,,定量
2026-01-18,中山,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-18,中山,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-01-18,中山,3,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-18,中山,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,ダート,2880,,定量
2026-01-18,中山,5,平地,3歳,3歳新馬,新馬,外,芝,1600,,
2026-01-18,中山,6,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-01-18,中山,7,平地,4歳以上,4歳以上2勝クラス,2勝,外,芝,2200,,定量
2026-01-18,中山,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1800,牝馬限定,定量
2026-01-18,中山,9,平地,4歳以上,若潮ステークス,3勝,外,芝,1600,,定量
2026-01-18,中山,10,平地,4歳以上,ジャニュアリーステークス,OP,,ダート,1200,,別定
2026-01-18,中山,11,平地,3歳,第66回 京成杯（GⅢ）,G3,,芝,2000,,
2026-01-18,中山,12,平地,3歳,3歳未勝利,未勝利,外,芝,1600,牝馬限定,
2026-01-18,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,牝馬限定,
2026-01-18,京都,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-18,京都,3,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-01-18,京都,4,平地,3歳,3歳1勝クラス,1勝,,ダート,1200,,
2026-01-18,京都,5,平地,3歳,3歳新馬,新馬,,芝,2000,,
2026-01-18,京都,6,平地,3歳,3歳未勝利,未勝利,,芝,1600,,
2026-01-18,京都,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1900,,定量
2026-01-18,京都,8,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,2400,,定量
2026-01-18,京都,9,平地,4歳以上,小倉山特別,2勝,,ダート,1400,牝馬限定,定量
2026-01-18,京都,10,平地,4歳以上,大津特別,2勝,,ダート,1800,,定量
2026-01-18,京都,11,平地,4歳以上,第73回 日経新春杯（GⅡ）,G2,外,芝,2400,,ハンデ
2026-01-18,京都,12,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-01-24,中山,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,牝馬限定,
2026-01-24,中山,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-24,中山,3,平地,3歳,3歳新馬,新馬,,ダート,1200,,
2026-01-24,中山,4,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-24,中山,5,平地,3歳,3歳未勝利,未勝利,外,芝,2200,,
2026-01-24,中山,6,平地,3歳,3歳1勝クラス,1勝,,ダート,1800,,
2026-01-24,中山,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-01-24,中山,8,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-01-24,中山,9,平地,4歳以上,東雲賞,2勝,,芝,1800,,定量
2026-01-24,中山,10,平地,4歳以上,初霞賞,2勝,,ダート,1800,,定量
2026-01-24,中山,11,平地,4歳以上,初富士ステークス,3勝,,芝,2000,,ハンデ
2026-01-24,中山,12,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-01-24,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-01-24,京都,2,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-24,京都,3,平地,3歳,3歳新馬,新馬,,ダート,1800,,
2026-01-24,京都,4,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1400,牝馬限定,定量
2026-01-24,京都,5,平地,3歳,3歳未勝利,未勝利,外,芝,2200,,
2026-01-24,京都,6,平地,3歳,3歳未勝利,未勝利,,芝,1400,,
2026-01-24,京都,7,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-01-24,京都,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-01-24,京都,9,平地,3歳,若駒ステークス,L,,芝,2000,,別定
2026-01-24,京都,10,平地,4歳以上,下鴨ステークス,3勝,,ダート,1900,,定量
2026-01-24,京都,11,平地,4歳以上,睦月ステークス,OP,外,芝,1600,,別定
2026-01-24,京都,12,平地,4歳以上,4歳以上2勝クラス,2勝,外,芝,1400,,定量
2026-01-24,小倉,1,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-01-24,小倉,2,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-01-24,小倉,3,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-01-24,小倉,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,芝,2860,,定量
2026-01-24,小倉,5,障害,4歳以上,障害4歳以上オープン,OP,,芝,3390,,別定
2026-01-24,小倉,6,平地,3歳,3歳新馬,新馬,,芝,2000,,
2026-01-24,小倉,7,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,2600,,定量
2026-01-24,小倉,8,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,2400,,定量
2026-01-24,小倉,9,平地,3歳,萌黄賞,1勝,,芝,1200,,
2026-01-24,小倉,10,平地,4歳以上,海の中道特別,2勝,,芝,2600,,定量
2026-01-24,小倉,11,平地,4歳以上,第2回 小倉牝馬ステークス（GⅢ）,G3,,芝,2000,牝馬限定,ハンデ
2026-01-24,小倉,12,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-01-25,中山,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-25,中山,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-01-25,中山,3,平地,3歳,3歳未勝利,未勝利,,ダート,1200,,
2026-01-25,中山,4,平地,3歳,3歳新馬,新馬,,ダート,1800,,
2026-01-25,中山,5,平地,3歳,3歳新馬,新馬,,芝,2000,,
2026-01-25,中山,6,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-01-25,中山,7,平地,4歳以上,4歳以上2勝クラス,2勝,外,芝,1600,,定量
2026-01-25,中山,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1200,,定量
2026-01-25,中山,9,平地,3歳,若竹賞,1勝,,芝,1800,,
2026-01-25,中山,10,平地,4歳以上,江戸川ステークス,3勝,,ダート,1200,,定量
2026-01-25,中山,11,平地,4歳以上,第67回 アメリカジョッキークラブカップ（GⅡ）,G2,外,芝,2200,,別定
2026-01-25,中山,12,平地,3歳,3歳未勝利,未勝利,外,芝,1600,,
2026-01-25,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-25,京都,2,平地,3歳,3歳未勝利,未勝利,,ダート,1900,,
2026-01-25,京都,3,平地,3歳,3歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-01-25,京都,4,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-01-25,京都,5,平地,3歳,3歳新馬,新馬,,芝,1600,,
2026-01-25,京都,6,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-01-25,京都,7,平地,4歳以上,4歳以上2勝クラス,2勝,,芝,2000,牝馬限定,定量
2026-01-25,京都,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1800,,定量
2026-01-25,京都,9,平地,3歳,河津桜賞,1勝,,芝,1600,牝馬限定,
2026-01-25,京都,10,平地,4歳以上,山城ステークス,3勝,外,芝,1400,,ハンデ
2026-01-25,京都,11,平地,4歳以上,第31回 プロキオンステークス（GⅡ）,G2,,ダート,1800,,別定
2026-01-25,京都,12,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,1800,,定量
2026-01-25,小倉,1,平地,3歳,3歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-01-25,小倉,2,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-01-25,小倉,3,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1000,,定量
2026-01-25,小倉,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,芝,2860,,定量
2026-01-25,小倉,5,平地,3歳,3歳新馬,新馬,,芝,1200,,
2026-01-25,小倉,6,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-01-25,小倉,7,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-01-25,小倉,8,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,1800,牝馬限定,定量
2026-01-25,小倉,9,平地,4歳以上,八幡特別,1勝,,芝,1200,,定量
2026-01-25,小倉,10,平地,4歳以上,響灘特別,2勝,,ダート,1700,,定量
2026-01-25,小倉,11,平地,4歳以上,壇之浦ステークス,3勝,,芝,1800,,定量
2026-01-25,小倉,12,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,2000,,定量
2026-01-31,東京,1,平地,3歳,3歳未勝利,未勝利,,ダート,1400,牝馬限定,
2026-01-31,東京,2,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,2100,,定量
2026-01-31,東京,3,平地,3歳,3歳未勝利,未勝利,,ダート,1600,,
2026-01-31,東京,4,平地,3歳,3歳新馬,新馬,,ダート,1400,,
2026-01-31,東京,5,平地,3歳,3歳新馬,新馬,,芝,1800,,
2026-01-31,東京,6,平地,3歳,3歳未勝利,未勝利,,芝,1600,,
2026-01-31,東京,7,平地,3歳,3歳1勝クラス,1勝,,ダート,1600,,
2026-01-31,東京,8,平地,4歳以上,4歳以上2勝クラス,2勝,,ダート,1400,,定量
2026-01-31,東京,9,平地,4歳以上,白嶺ステークス,3勝,,ダート,1600,,ハンデ
2026-01-31,東京,10,平地,3歳,クロッカスステークス,L,,芝,1400,,別定
2026-01-31,東京,11,平地,4歳以上,白富士ステークス,L,,芝,2000,,別定
2026-01-31,東京,12,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,1800,,定量
2026-01-31,京都,1,平地,3歳,3歳未勝利,未勝利,,ダート,1200,牝馬限定,
2026-01-31,京都,2,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-31,京都,3,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-01-31,京都,4,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-01-31,京都,5,平地,3歳,3歳新馬,新馬,,芝,2000,,
2026-01-31,京都,6,平地,3歳,3歳未勝利,未勝利,,芝,1600,,
2026-01-31,京都,7,平地,3歳,3歳1勝クラス,1勝,,ダート,1800,,
2026-01-31,京都,8,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1900,,定量
2026-01-31,京都,9,平地,4歳以上,長浜特別,2勝,,ダート,1400,,定量
2026-01-31,京都,10,平地,4歳以上,許波多特別,2勝,外,芝,2400,,ハンデ
2026-01-31,京都,11,平地,4歳以上,舞鶴ステークス,3勝,,ダート,1800,牝馬限定,定量
2026-01-31,京都,12,平地,4歳以上,4歳以上1勝クラス,1勝,外,芝,1600,,定量
2026-01-31,小倉,1,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-01-31,小倉,2,平地,3歳,3歳未勝利,未勝利,,芝,2000,牝馬限定,
2026-01-31,小倉,3,平地,4歳以上,4歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-01-31,小倉,4,障害,4歳以上,障害4歳以上未勝利,未勝利,,芝,2860,,定量
2026-01-31,小倉,5,障害,4歳以上,障害4歳以上オープン,OP,,芝,2860,,別定
2026-01-31,小倉,6,平地,3歳,3歳未勝利,未勝利,,芝,1200,,
2026-01-31,小倉,7,平地,3歳,3歳未勝利,未勝利,,芝,1800,,
2026-01-31,小倉,8,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,1200,,定量
2026-01-31,小倉,9,平地,4歳以上,有田特別,2勝,,ダート,1000,,定量
2026-01-31,小倉,10,平地,4歳以上,平尾台特別,2勝,,ダート,1700,牝馬限定,定量
2026-01-31,小倉,11,平地,4歳以上,巌流島ステークス,3勝,,芝,1200,,ハンデ
2026-01-31,小倉,12,平地,4歳以上,4歳以上1勝クラス,1勝,,芝,2000,,定量
